player_id,team_id,league_id,uniform_number,playing_level,is_active,is_on_secondary,is_on_dl,is_on_dl60,must_be_active,just_signed,was_on_active,was_on_secondary,was_on_dl,mlb_service_years,secondary_service_years,pro_service_years,mlb_service_days,secondary_service_days,pro_service_days,mlb_service_days_this_year,secondary_service_days_this_year,pro_service_days_this_year,dl_days_this_year,years_protected_from_rule_5,is_on_waivers,designated_for_assignment,irrevocable_waivers,days_on_waivers,days_on_waivers_left,days_on_dfa_left,claimed_team_id,last_day_on_waivers,options_used,option_used_this_year,has_received_arbitration,was_traded,trade_status
49952,292,112,35,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
49953,613,133,41,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1097,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
49954,589,133,39,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
49955,589,133,27,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
49956,260,109,30,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1097,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
49957,589,133,41,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
49958,589,133,47,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,727,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
49959,589,133,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
49960,589,133,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1097,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
49961,607,133,45,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1097,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
49962,273,109,39,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
49963,223,106,29,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
49965,721,142,5,0,1,0,0,0,0,0,1,0,0,0,0,5,73,35,936,73,35,0,35,5,0,0,0,0,0,0,0,0,0,0,0,0,0
49966,597,133,39,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
49967,585,133,21,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1097,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
49968,292,112,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
49969,585,133,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
49970,292,112,47,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1097,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
49971,585,133,48,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
49972,178,102,42,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
49973,243,108,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,769,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
49974,36,100,44,0,1,1,0,0,0,0,0,0,0,0,1,5,58,172,925,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1
49975,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
49976,182,102,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1097,0,0,0,0,4,0,0,1,59,0,0,0,0,0,0,0,0,0
49977,705,140,44,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,667,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
49978,274,110,26,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,740,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
49979,653,135,34,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,522,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
49980,297,112,21,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,370,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
49981,250,109,14,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
49982,245,107,24,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
49983,619,133,32,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,370,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
49984,294,112,47,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
49985,176,101,45,0,0,1,0,0,0,0,0,0,0,0,1,5,1,172,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0
49986,200,104,45,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1096,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
49987,606,133,45,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1011,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
49988,262,110,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,727,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
49989,519,127,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,850,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
49990,683,136,25,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,493,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
49991,182,102,14,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
49992,686,136,42,0,0,0,0,0,0,0,0,0,0,1,1,6,111,110,973,112,112,0,112,4,0,0,0,0,0,0,0,0,0,0,0,0,0
49993,181,102,37,0,0,1,0,0,0,0,0,0,0,0,0,6,1,1,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
49994,230,107,42,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
49995,333,116,13,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
49996,622,134,26,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
49997,299,113,36,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1097,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
49998,521,127,45,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,950,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,616,133,26,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,709,141,24,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,722,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50001,224,106,20,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50002,658,135,18,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1086,188,0,0,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50003,521,127,0,0,1,0,0,0,0,0,1,0,0,0,0,3,45,0,396,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
50004,276,110,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,488,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
50005,584,133,49,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50006,589,133,50,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
50007,703,140,28,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,174,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50008,723,142,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,112,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0
50009,589,133,23,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,285,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
50010,693,139,49,0,1,0,0,0,0,0,1,0,0,0,0,3,12,0,351,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50011,653,135,22,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,875,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50012,296,112,19,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50013,54,100,21,0,1,1,0,0,0,0,0,0,0,0,0,6,91,105,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0
50014,688,139,47,0,1,0,0,0,0,0,1,0,0,0,0,6,98,74,777,79,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50015,685,136,33,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,729,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50016,718,142,25,0,0,0,0,0,0,0,0,0,0,0,0,6,73,0,538,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50017,523,127,29,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,850,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50018,234,107,36,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50019,511,127,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,950,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
50020,717,142,22,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,763,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50021,668,136,16,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,617,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50022,277,111,31,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
50023,659,136,20,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,847,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
50024,651,114,31,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1097,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
50025,163,101,19,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50026,35,100,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1097,0,0,0,0,4,1,1,0,14,0,0,0,0,0,0,0,0,0
50027,204,104,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1035,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
50028,651,114,49,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50029,274,110,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50030,657,135,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,427,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50032,723,142,29,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,538,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50033,706,140,14,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,605,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50034,588,133,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50035,649,133,23,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1097,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
50036,209,105,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50037,0,0,17,0,1,0,0,0,0,0,0,0,0,1,0,6,211,0,735,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50039,0,0,23,0,0,0,0,0,0,0,0,0,0,2,0,6,220,0,622,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50040,652,131,27,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,720,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50041,669,136,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,729,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50042,514,127,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,850,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50044,587,133,14,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,1097,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
50045,282,111,22,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1050,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
50046,703,140,27,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,547,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50047,303,113,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,862,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50048,254,109,26,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50050,280,111,27,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50051,665,136,3,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,729,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50053,658,135,34,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,721,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50054,668,136,13,0,1,0,0,0,0,0,1,0,0,0,0,6,57,0,906,57,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0
50055,715,141,47,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,788,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50056,661,136,37,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,729,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50057,0,0,44,0,1,0,0,0,0,0,0,0,0,1,0,6,174,5,953,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50058,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50059,44,100,49,0,1,1,0,0,0,0,0,0,0,2,2,6,344,344,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50060,719,142,1,0,1,0,0,0,0,0,1,0,0,0,0,6,73,0,907,73,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50062,303,113,31,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50064,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0,6,120,0,613,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50065,292,112,24,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50066,178,102,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50067,213,105,37,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50068,176,101,41,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50069,718,142,7,0,0,0,0,0,0,0,0,0,0,0,0,6,79,0,762,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50070,694,139,7,0,0,0,0,0,0,0,0,0,0,0,0,6,24,0,894,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50071,429,118,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1009,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50072,605,133,40,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1097,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
50073,324,115,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,862,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50074,262,110,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50075,587,133,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
50076,337,116,28,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50077,649,133,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50078,660,136,24,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,823,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50079,613,133,20,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50080,605,133,27,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50081,528,127,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,757,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50082,39,100,2,0,0,0,0,0,0,0,0,0,0,0,2,5,131,344,925,0,0,0,0,5,0,1,0,0,0,4,0,0,2,0,0,0,0
50083,590,133,46,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,370,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50084,403,115,47,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50085,568,131,24,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,518,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50086,52,100,30,0,1,1,0,0,0,0,0,0,0,0,0,5,1,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50087,590,133,23,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50088,575,132,46,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,442,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50089,278,111,47,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,925,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
50090,337,116,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50091,712,141,45,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,511,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50092,604,133,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
50093,281,111,46,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50094,613,133,20,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
50095,607,133,17,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,370,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50096,338,116,48,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50097,593,133,45,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50098,655,135,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,440,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
50099,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,5,179,164,994,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50100,266,110,17,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50101,526,127,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,457,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50102,710,141,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,723,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50103,590,133,27,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50104,612,133,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,311,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
50105,525,127,43,0,1,0,0,0,0,0,1,0,0,0,0,5,45,0,825,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
50106,653,135,49,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,462,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50107,223,106,31,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50108,569,132,22,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,442,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50109,723,142,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,708,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
50110,276,110,44,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50111,226,106,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50112,609,133,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50113,587,133,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50114,284,111,14,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,370,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50115,237,108,38,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50116,223,106,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
50117,283,111,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
50118,711,141,42,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,497,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50119,688,139,2,0,1,0,0,0,0,0,1,0,0,0,0,5,0,0,691,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0
50120,592,133,20,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50121,589,133,38,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
50122,624,134,31,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,828,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50123,511,127,29,0,1,0,0,0,0,0,1,0,0,0,0,5,99,0,823,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
50124,283,111,24,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50125,605,133,32,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50126,605,133,30,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
50127,249,109,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,862,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
50128,649,133,24,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
50129,649,133,19,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50130,677,137,48,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,478,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0
50131,587,133,22,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,925,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
50132,50,100,49,0,1,1,0,0,0,0,0,0,0,1,1,5,172,172,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50133,298,112,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50134,592,133,29,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
50135,521,127,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0,621,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
50138,0,0,24,0,1,0,0,0,0,0,0,0,0,1,0,5,134,54,442,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
